steamID/appID,steamid,appid,playtime_forever,achievements
76561198005536368/20570,60,20570,0,
76561198005536368/56400,60,56400,0,
76561198005536368/211420,60,211420,5325,
76561198005536368/204300,60,204300,225,
76561198005536368/200260,60,200260,0,
76561198005536368/212680,60,212680,0,
76561198005536368/204360,60,204360,0,
76561198005536368/219150,60,219150,494,
76561198005536368/200510,60,200510,2087,
76561198005536368/205790,60,205790,0,
76561198005536368/4720,60,4720,0,
76561198005536368/220090,60,220090,0,
76561198005536368/225260,60,225260,0,
76561198005536368/233720,60,233720,0,
76561198005536368/222730,60,222730,76,
76561198005536368/231160,60,231160,0,
76561198005536368/241600,60,241600,295,
76561198005536368/233980,60,233980,0,
76561198005536368/242920,60,242920,405,
76561198005536368/214770,60,214770,0,
76561198005536368/225080,60,225080,0,
76561198005536368/234080,60,234080,0,
76561198005536368/209000,60,209000,0,
76561198005536368/238320,60,238320,0,
76561198005536368/239200,60,239200,0,
76561198005536368/250760,60,250760,655,
76561198005536368/251770,60,251770,0,
76561198005536368/252030,60,252030,190,
76561198005536368/227600,60,227600,1,
76561198005536368/247240,60,247240,5,
76561198005536368/233130,60,233130,0,
76561198005536368/255520,60,255520,0,
76561198005536368/257850,60,257850,767,
76561198005536368/245390,60,245390,0,
76561198005536368/238010,60,238010,0,
76561198005536368/259190,60,259190,0,
76561198005536368/221910,60,221910,193,
76561198005536368/264710,60,264710,2747,
76561198005536368/235460,60,235460,905,
76561198005536368/277890,60,277890,0,
76561198005536368/213670,60,213670,0,
76561198005536368/201810,60,201810,0,
76561198005536368/238460,60,238460,0,
76561198005536368/311340,60,311340,0,
76561198005536368/313740,60,313740,0,
76561198005536368/317040,60,317040,345,
76561198005536368/207170,60,207170,1351,
76561198005536368/251730,60,251730,0,
76561198005536368/274170,60,274170,416,
76561198005536368/323580,60,323580,0,
76561198005536368/208750,60,208750,0,
76561198005536368/730,60,730,1456,
76561198005536368/218620,60,218620,2407,
76561198005536368/345820,60,345820,0,
76561198005536368/294440,60,294440,569,
76561198005536368/374320,60,374320,2670,
76561198005536368/290340,60,290340,1691,
76561198005536368/337000,60,337000,2678,
76561198005536368/50620,60,50620,0,
76561198005536368/388410,60,388410,0,
76561198005536368/462780,60,462780,0,
76561198005536368/428550,60,428550,0,
76561198005536368/379720,60,379720,1484,
76561198005536368/474750,60,474750,0,
76561198005536368/489830,60,489830,0,
76561198005536368/289070,60,289070,1770,
76561198009272808/8930,61,8930,9339,
76561198009272808/4540,61,4540,61,
76561198009272808/475150,61,475150,0,
76561198009272808/31700,61,31700,0,
76561198009272808/42910,61,42910,798,
76561198009272808/91600,61,91600,0,
76561198009272808/620,61,620,488,
76561198009272808/98200,61,98200,489,
76561198009272808/105600,61,105600,4918,
76561198009272808/22000,61,22000,0,
76561198009272808/65800,61,65800,2219,
76561198009272808/2400,61,2400,12,
76561198009272808/2420,61,2420,0,
76561198009272808/2430,61,2430,0,
76561198009272808/211440,61,211440,0,
76561198009272808/41500,61,41500,0,
76561198009272808/200710,61,200710,1489,
76561198009272808/3900,61,3900,0,
76561198009272808/3990,61,3990,0,
76561198009272808/8800,61,8800,0,
76561198009272808/16810,61,16810,0,
76561198009272808/34440,61,34440,0,
76561198009272808/34450,61,34450,0,
76561198009272808/34460,61,34460,0,
76561198009272808/212010,61,212010,0,
76561198009272808/205790,61,205790,0,
76561198009272808/4920,61,4920,0,
76561198009272808/4560,61,4560,0,
76561198009272808/9340,61,9340,0,
76561198009272808/20540,61,20540,637,
76561198009272808/43110,61,43110,301,
76561198009272808/50620,61,50620,0,
76561198009272808/55110,61,55110,0,
76561198009272808/228200,61,228200,0,
76561198009272808/462780,61,462780,0,
76561198009272808/4570,61,4570,0,
76561198009272808/218130,61,218130,56,
76561198009272808/238960,61,238960,8427,
76561198009272808/224500,61,224500,6850,
76561198009272808/210770,61,210770,177,
76561198009272808/3910,61,3910,0,
76561198009272808/35720,61,35720,36,
76561198009272808/218620,61,218620,2635,
76561198009272808/251570,61,251570,2675,
76561198009272808/249990,61,249990,15,
76561198009272808/219990,61,219990,2159,
76561198009272808/259060,61,259060,732,
76561198009272808/249050,61,249050,475,
76561198009272808/268850,61,268850,522,
76561198009272808/22100,61,22100,892,
76561198009272808/63380,61,63380,65,
76561198009272808/316010,61,316010,0,
76561198009272808/329650,61,329650,0,
76561198009272808/65980,61,65980,4218,
76561198009272808/236110,61,236110,436,
76561198009272808/290340,61,290340,482,
76561198009272808/384490,61,384490,1204,
76561198009272808/34270,61,34270,0,
76561198009272808/205230,61,205230,0,
76561198009272808/205950,61,205950,0,
76561198009272808/365590,61,365590,2502,
76561198009272808/524440,61,524440,0,
76561198009272808/364360,61,364360,5595,
76561198009272808/504370,61,504370,797,
76561198009272808/319630,61,319630,0,
76561198009834160/3830,62,3830,391,
76561198009834160/220,62,220,0,
76561198009834160/320,62,320,0,
76561198009834160/340,62,340,0,
76561198009834160/360,62,360,0,
76561198009834160/380,62,380,0,
76561198009834160/400,62,400,2118,
76561198009834160/420,62,420,0,
76561198009834160/15100,62,15100,1598,
76561198009834160/22000,62,22000,715,
76561198009834160/18500,62,18500,1326,
76561198009834160/17460,62,17460,1892,
76561198009834160/17470,62,17470,0,
76561198009834160/17410,62,17410,26,
76561198009834160/24740,62,24740,0,
76561198009834160/26800,62,26800,1276,
76561198009834160/26500,62,26500,231,
76561198009834160/3590,62,3590,9069,
76561198009834160/35700,62,35700,469,
76561198009834160/37400,62,37400,580,
76561198009834160/37420,62,37420,368,
76561198009834160/15520,62,15520,496,
76561198009834160/24800,62,24800,0,
76561198009834160/41210,62,41210,953,
76561198009834160/221180,62,221180,0,
76561198009834160/20900,62,20900,569,
76561198009834160/23490,62,23490,0,
76561198009834160/40720,62,40720,143,
76561198009834160/35140,62,35140,107,
76561198009834160/40930,62,40930,311,
76561198009834160/62100,62,62100,1865,
76561198009834160/42910,62,42910,3467,
76561198009834160/49810,62,49810,30,
76561198009834160/620,62,620,1555,
76561198009834160/105400,62,105400,20,
76561198009834160/95500,62,95500,503,
76561198009834160/3900,62,3900,0,
76561198009834160/3910,62,3910,259,
76561198009834160/3960,62,3960,0,
76561198009834160/3980,62,3980,0,
76561198009834160/3990,62,3990,0,
76561198009834160/7600,62,7600,0,
76561198009834160/7610,62,7610,0,
76561198009834160/7620,62,7620,0,
76561198009834160/7650,62,7650,0,
76561198009834160/7660,62,7660,0,
76561198009834160/7670,62,7670,0,
76561198009834160/7730,62,7730,0,
76561198009834160/7760,62,7760,0,
76561198009834160/7770,62,7770,0,
76561198009834160/8800,62,8800,0,
76561198009834160/8850,62,8850,0,
76561198009834160/8880,62,8880,0,
76561198009834160/8890,62,8890,0,
76561198009834160/8930,62,8930,1141,
76561198009834160/8970,62,8970,187,
76561198009834160/8980,62,8980,43,
76561198009834160/16700,62,16700,0,
76561198009834160/16810,62,16810,0,
76561198009834160/34440,62,34440,0,
76561198009834160/34450,62,34450,0,
76561198009834160/34460,62,34460,0,
76561198009834160/40920,62,40920,0,
76561198009834160/40950,62,40950,0,
76561198009834160/40960,62,40960,0,
76561198009834160/40970,62,40970,0,
76561198009834160/40980,62,40980,0,
76561198009834160/40990,62,40990,0,
76561198009834160/50130,62,50130,35,
76561198009834160/57900,62,57900,132,
76561198009834160/65950,62,65950,0,
76561198009834160/409710,62,409710,0,
76561198009834160/409720,62,409720,0,
76561198009834160/48000,62,48000,188,
76561198009834160/107100,62,107100,1019,
76561198009834160/65800,62,65800,1852,
76561198009834160/200910,62,200910,1639,
76561198009834160/63700,62,63700,68,
76561198009834160/34270,62,34270,5,
76561198009834160/18120,62,18120,101,
76561198009834160/212680,62,212680,1352,
76561198009834160/108800,62,108800,0,
76561198009834160/63710,62,63710,48,
76561198009834160/200010,62,200010,0,
76561198009834160/211420,62,211420,5481,
76561198009834160/207650,62,207650,175,
76561198009834160/214340,62,214340,158,
76561198009834160/215510,62,215510,0,
76561198009834160/204300,62,204300,2836,
76561198009834160/214560,62,214560,140,
76561198009834160/15400,62,15400,136,
76561198009834160/29160,62,29160,32,
76561198009834160/35460,62,35460,25,
76561198009834160/35480,62,35480,402,
76561198009834160/42120,62,42120,0,
76561198009834160/42140,62,42140,32,
76561198009834160/46000,62,46000,45,
76561198009834160/48900,62,48900,101,
76561198009834160/57200,62,57200,15,
76561198009834160/207530,62,207530,36,
76561198009834160/49520,62,49520,258,
76561198009834160/200510,62,200510,863,
76561198009834160/205790,62,205790,0,
76561198009834160/223220,62,223220,0,
76561198009834160/223730,62,223730,58,
76561198009834160/221260,62,221260,1791,
76561198009834160/221640,62,221640,140,
76561198009834160/212700,62,212700,65,
76561198009834160/113020,62,113020,21,
76561198009834160/227200,62,227200,106,
76561198009834160/35720,62,35720,0,
76561198009834160/204080,62,204080,0,
76561198009834160/218130,62,218130,15,
76561198009834160/219890,62,219890,0,
76561198009834160/212800,62,212800,20,
76561198009834160/238960,62,238960,1103,
76561198009834160/258700,62,258700,820,
76561198009834160/230980,62,230980,1,
76561198009834160/204240,62,204240,86,
76561198009834160/225260,62,225260,0,
76561198009834160/203160,62,203160,1980,
76561198009834160/234290,62,234290,0,
76561198009834160/224760,62,224760,77,
76561198009834160/236090,62,236090,512,
76561198009834160/231160,62,231160,0,
76561198009834160/244870,62,244870,28,
76561198009834160/214770,62,214770,31,
76561198009834160/231040,62,231040,346,
76561198009834160/47790,62,47790,0,
76561198009834160/47830,62,47830,0,
76561198009834160/214550,62,214550,55,
76561198009834160/218060,62,218060,0,
76561198009834160/281750,62,281750,160,
76561198009834160/236430,62,236430,5201,
76561198009834160/38400,62,38400,0,
76561198009834160/38410,62,38410,0,
76561198009834160/38420,62,38420,0,
76561198009834160/307230,62,307230,110,
76561198009834160/215080,62,215080,6974,
76561198009834160/317400,62,317400,276,
76561198009834160/221380,62,221380,258,
76561198010415103/220,63,220,3,
76561198010415103/340,63,340,0,
76561198010415103/4000,63,4000,1805,
76561198010415103/13210,63,13210,1302,
76561198010415103/550,63,550,226,
76561198010415103/223530,63,223530,0,
76561198010415103/31280,63,31280,154,
76561198010415103/42910,63,42910,1952,
76561198010415103/63200,63,63200,379,
76561198010415103/620,63,620,362,
76561198010415103/105600,63,105600,204,
76561198010415103/400,63,400,0,
76561198010415103/205790,63,205790,13,
76561198010415103/48000,63,48000,0,
76561198010415103/201790,63,201790,427,
76561198010415103/49520,63,49520,1434,
76561198010415103/217490,63,217490,0,
76561198010415103/730,63,730,3750,
76561198010415103/200710,63,200710,1971,
76561198010415103/6370,63,6370,292,
76561198010415103/17020,63,17020,97,
76561198010415103/109600,63,109600,0,
76561198010415103/230410,63,230410,2315,
76561198010415103/238960,63,238960,2141,
76561198010415103/227480,63,227480,37,
76561198010415103/239070,63,239070,210,
76561198010415103/218620,63,218620,1815,
76561198010415103/239820,63,239820,55,
76561198010415103/249990,63,249990,334,
76561198010415103/252490,63,252490,9409,
76561198010415103/251170,63,251170,6,
76561198010415103/238430,63,238430,4,
76561198010415103/39210,63,39210,2137,
76561198010415103/264200,63,264200,201,
76561198010415103/269210,63,269210,123,
76561198010415103/268750,63,268750,1230,
76561198010415103/282440,63,282440,122,
76561198010415103/285580,63,285580,13,
76561198010415103/286160,63,286160,86,
76561198010415103/95400,63,95400,22,
76561198010415103/304050,63,304050,28,
76561198010415103/227700,63,227700,147,
76561198010415103/268420,63,268420,0,
76561198010415103/314010,63,314010,17,
76561198010415103/316480,63,316480,3,
76561198010415103/329380,63,329380,7,
76561198010415103/215470,63,215470,0,
76561198010415103/333930,63,333930,0,
76561198010415103/339280,63,339280,25,
76561198010415103/359050,63,359050,6,
76561198010415103/380600,63,380600,0,
76561198010415103/280790,63,280790,0,
76561198010415103/427270,63,427270,0,
76561198010415103/348460,63,348460,12,
76561198010415103/491130,63,491130,43,
76561198013937723/7610,64,7610,180,
76561198013937723/7620,64,7620,0,
76561198013937723/12500,64,12500,925,
76561198013937723/22100,64,22100,3563,
76561198013937723/23500,64,23500,362,
76561198013937723/22120,64,22120,14,
76561198013937723/22140,64,22140,0,
76561198013937723/22180,64,22180,0,
76561198013937723/3590,64,3590,206,
76561198013937723/22340,64,22340,16,
76561198013937723/11360,64,11360,13,
76561198013937723/35700,64,35700,0,
76561198013937723/29660,64,29660,3,
76561198013937723/11370,64,11370,67,
76561198013937723/40000,64,40000,10316,
76561198013937723/40700,64,40700,131,
76561198013937723/41210,64,41210,193,
76561198013937723/221180,64,221180,99,
76561198013937723/12330,64,12330,0,
76561198013937723/33570,64,33570,47,
76561198013937723/33580,64,33580,26,
76561198013937723/31850,64,31850,18,
76561198013937723/40720,64,40720,0,
76561198013937723/46400,64,46400,263,
76561198013937723/39110,64,39110,80,
76561198013937723/48700,64,48700,6105,
76561198013937723/48120,64,48120,1192,
76561198013937723/46410,64,46410,143,
76561198013937723/43110,64,43110,1,
76561198013937723/46750,64,46750,151,
76561198013937723/18490,64,18490,45,
76561198013937723/268540,64,268540,0,
76561198013937723/33680,64,33680,37,
76561198013937723/25620,64,25620,615,
76561198013937723/33670,64,33670,1802,
76561198013937723/17410,64,17410,0,
76561198013937723/47540,64,47540,1568,
76561198013937723/4500,64,4500,0,
76561198013937723/41700,64,41700,414,
76561198013937723/70400,64,70400,88,
76561198013937723/57300,64,57300,86,
76561198013937723/22380,64,22380,10829,
76561198013937723/70100,64,70100,38,
76561198013937723/70110,64,70110,0,
76561198013937723/78000,64,78000,2207,
76561198013937723/45500,64,45500,31,
76561198013937723/39120,64,39120,4728,
76561198013937723/42910,64,42910,1627,
76561198013937723/57650,64,57650,547,
76561198013937723/39160,64,39160,934,
76561198013937723/39190,64,39190,4,
76561198013937723/39200,64,39200,108,
76561198013937723/94000,64,94000,25,
76561198013937723/620,64,620,949,
76561198013937723/105400,64,105400,2907,
76561198013937723/99400,64,99400,40,
76561198013937723/48720,64,48720,1449,
76561198013937723/57680,64,57680,478,
76561198013937723/105600,64,105600,2756,
76561198013937723/46480,64,46480,565,
76561198013937723/46490,64,46490,1103,
76561198013937723/109200,64,109200,65,
76561198013937723/33460,64,33460,150,
76561198013937723/107100,64,107100,47,
76561198013937723/98100,64,98100,77,
76561198013937723/46550,64,46550,0,
76561198013937723/72850,64,72850,16317,
76561198013937723/9200,64,9200,1533,
76561198013937723/3830,64,3830,3,
76561198013937723/65800,64,65800,2094,
76561198013937723/102600,64,102600,450,
76561198013937723/200910,64,200910,37,
76561198013937723/205790,64,205790,0,
76561198013937723/102500,64,102500,9273,
76561198013937723/203810,64,203810,83,
76561198013937723/520720,64,520720,0,
76561198013937723/98400,64,98400,38,
76561198013937723/209830,64,209830,19,
76561198013937723/207690,64,207690,22,
76561198013937723/7670,64,7670,1564,
76561198013937723/8850,64,8850,3243,
76561198013937723/409710,64,409710,555,
76561198013937723/409720,64,409720,0,
76561198013937723/206440,64,206440,74,
76561198013937723/108710,64,108710,0,
76561198013937723/202750,64,202750,45,
76561198013937723/50650,64,50650,818,
76561198013937723/2450,64,2450,0,
76561198013937723/214250,64,214250,131,
76561198013937723/49520,64,49520,3067,
76561198013937723/200710,64,200710,1325,
76561198013937723/205100,64,205100,2879,
76561198013937723/200510,64,200510,1022,
76561198013937723/211400,64,211400,357,
76561198013937723/200370,64,200370,2259,
76561198013937723/223000,64,223000,127,
76561198013937723/201790,64,201790,918,
76561198013937723/218680,64,218680,311,
76561198013937723/223510,64,223510,28,
76561198013937723/227580,64,227580,402,
76561198013937723/208480,64,208480,0,
76561198013937723/221810,64,221810,128,
76561198013937723/215710,64,215710,320,
76561198013937723/231200,64,231200,66,
76561198013937723/286100,64,286100,35,
76561198013937723/263540,64,263540,59,
76561198013937723/204240,64,204240,0,
76561198013937723/229520,64,229520,28,
76561198013937723/227860,64,227860,95,
76561198013937723/226740,64,226740,87,
76561198013937723/227680,64,227680,152,
76561198013937723/233470,64,233470,63,
76561198013937723/8870,64,8870,2329,
76561198013937723/224600,64,224600,30102,
76561198013937723/233720,64,233720,769,
76561198013937723/228300,64,228300,0,
76561198013937723/232750,64,232750,248,
76561198013937723/234650,64,234650,849,
76561198013937723/43160,64,43160,1030,
76561198013937723/222730,64,222730,622,
76561198013937723/210770,64,210770,67,
76561198013937723/57640,64,57640,0,
76561198013937723/224440,64,224440,195,
76561198013937723/231160,64,231160,0,
76561198013937723/241600,64,241600,0,
76561198013937723/35720,64,35720,0,
76561198013937723/236290,64,236290,38,
76561198013937723/235360,64,235360,4646,
76561198013937723/242920,64,242920,1812,
76561198013937723/224060,64,224060,208,
76561198013937723/247370,64,247370,0,
76561198013937723/225080,64,225080,0,
76561198013937723/234080,64,234080,60,
76561198013937723/239030,64,239030,574,
76561198013937723/239070,64,239070,161,
76561198013937723/248290,64,248290,24,
76561198013937723/248390,64,248390,3776,
76561198013937723/248530,64,248530,197,
76561198013937723/232430,64,232430,122,
76561198013937723/249650,64,249650,0,
76561198013937723/235600,64,235600,5028,
76561198013937723/232810,64,232810,577,
76561198013937723/422420,64,422420,0,
76561198013937723/250030,64,250030,115,
76561198013937723/250620,64,250620,47,
76561198013937723/251570,64,251570,1443,
76561198013937723/252410,64,252410,779,
76561198013937723/252670,64,252670,16,
76561198013937723/224460,64,224460,92,
76561198013937723/257080,64,257080,249,
76561198013937723/239160,64,239160,3511,
76561198013937723/257830,64,257830,21,
76561198013937723/258950,64,258950,225,
76561198013937723/259680,64,259680,747,
76561198013937723/221910,64,221910,98,
76561198013937723/261530,64,261530,428,
76561198013937723/261570,64,261570,421,
76561198013937723/262060,64,262060,572,
76561198013937723/265930,64,265930,204,
76561198013937723/265950,64,265950,0,
76561198013937723/391920,64,391920,0,
76561198013937723/266130,64,266130,16,
76561198013937723/266210,64,266210,49,
76561198013937723/211820,64,211820,5576,
76561198013937723/367540,64,367540,0,
76561198013937723/226840,64,226840,0,
76561198013937723/269690,64,269690,465,
76561198013937723/269770,64,269770,239,
76561198013937723/272060,64,272060,56,
76561198013937723/278360,64,278360,0,
76561198013937723/284770,64,284770,283,
76561198013937723/236430,64,236430,78,
76561198013937723/287700,64,287700,0,
76561198013937723/233290,64,233290,46,
76561198013937723/290080,64,290080,1,
76561198013937723/294100,64,294100,1313,
76561198013937723/201810,64,201810,3622,
76561198013937723/246900,64,246900,1732,
76561198013937723/255520,64,255520,0,
76561198013937723/265210,64,265210,0,
76561198013937723/256290,64,256290,57,
76561198013937723/296070,64,296070,303,
76561198013937723/298260,64,298260,35,
76561198013937723/299740,64,299740,2,
76561198013937723/300550,64,300550,0,
76561198013937723/203830,64,203830,0,
76561198013937723/243200,64,243200,107,
76561198013937723/301560,64,301560,83,
76561198013937723/303210,64,303210,97,
76561198013937723/243470,64,243470,0,
76561198013937723/304930,64,304930,123,
76561198013937723/306410,64,306410,23,
76561198013937723/307880,64,307880,114,
76561198013937723/310370,64,310370,34,
76561198013937723/240760,64,240760,6525,
76561198013937723/259130,64,259130,0,
76561198013937723/404730,64,404730,0,
76561198013937723/237850,64,237850,438,
76561198013937723/312210,64,312210,52,
76561198013937723/313120,64,313120,63,
76561198013937723/315920,64,315920,0,
76561198013937723/246580,64,246580,78,
76561198013937723/313340,64,313340,1946,
76561198013937723/318600,64,318600,122,
76561198013937723/268050,64,268050,19,
76561198013937723/322190,64,322190,533,
76561198013937723/258520,64,258520,127,
76561198013937723/400430,64,400430,0,
76561198013937723/242640,64,242640,1053,
76561198013937723/241930,64,241930,961,
76561198013937723/326410,64,326410,0,
76561198013937723/328730,64,328730,564,
76561198013937723/373970,64,373970,13,
76561198013937723/329830,64,329830,18,
76561198013937723/329860,64,329860,255,
76561198013937723/280790,64,280790,2696,
76561198013937723/330830,64,330830,62,
76561198013937723/331120,64,331120,1,
76561198013937723/730,64,730,565,
76561198013937723/259410,64,259410,184,
76561198013937723/282070,64,282070,327,
76561198013937723/335670,64,335670,561,
76561198013937723/337630,64,337630,25,
76561198013937723/257510,64,257510,0,
76561198013937723/250900,64,250900,31794,
76561198013937723/319630,64,319630,864,
76561198013937723/340050,64,340050,122,
76561198013937723/344410,64,344410,65,
76561198013937723/346110,64,346110,4396,
76561198013937723/407530,64,407530,0,
76561198013937723/346250,64,346250,12,
76561198013937723/347560,64,347560,0,
76561198013937723/291650,64,291650,0,
76561198013937723/319140,64,319140,11,
76561198013937723/310890,64,310890,0,
76561198013937723/355630,64,355630,178,
76561198013937723/355760,64,355760,29,
76561198013937723/356130,64,356130,0,
76561198013937723/261640,64,261640,4995,
76561198013937723/359310,64,359310,335,
76561198013937723/360650,64,360650,20,
76561198013937723/362490,64,362490,0,
76561198013937723/362680,64,362680,123,
76561198013937723/363460,64,363460,19,
76561198013937723/364360,64,364360,475,
76561198013937723/311210,64,311210,615,
76561198013937723/366844,64,366844,0,
76561198013937723/455130,64,455130,0,
76561198013937723/367000,64,367000,216,
76561198013937723/238370,64,238370,52,
76561198013937723/397080,64,397080,0,
76561198013937723/236110,64,236110,5462,
76561198013937723/368570,64,368570,211,
76561198013937723/369400,64,369400,139,
76561198013937723/292030,64,292030,17022,
76561198013937723/374030,64,374030,152,
76561198013937723/374040,64,374040,958,
76561198013937723/375130,64,375130,61,
76561198013937723/375950,64,375950,245,
76561198013937723/377160,64,377160,15754,
76561198013937723/365590,64,365590,4114,
76561198013937723/524440,64,524440,0,
76561198013937723/383330,64,383330,0,
76561198013937723/383580,64,383580,0,
76561198013937723/383870,64,383870,416,
76561198013937723/385250,64,385250,3381,
76561198013937723/345390,64,345390,0,
76561198013937723/387860,64,387860,18,
76561198013937723/295790,64,295790,0,
76561198013937723/388880,64,388880,276,
76561198013937723/234140,64,234140,2467,
76561198013937723/391540,64,391540,427,
76561198013937723/395520,64,395520,222,
76561198013937723/398850,64,398850,350,
76561198013937723/399430,64,399430,0,
76561198013937723/400110,64,400110,158,
76561198013937723/363520,64,363520,298,
76561198013937723/403900,64,403900,14,
76561198013937723/405640,64,405640,46,
76561198013937723/409160,64,409160,98,
76561198013937723/413150,64,413150,1929,
76561198013937723/417860,64,417860,0,
76561198013937723/417880,64,417880,264,
76561198013937723/363600,64,363600,732,
76561198013937723/421040,64,421040,1053,
76561198013937723/421050,64,421050,668,
76561198013937723/421740,64,421740,1250,
76561198013937723/425210,64,425210,352,
76561198013937723/268500,64,268500,1021,
76561198013937723/210970,64,210970,391,
76561198013937723/428350,64,428350,387,
76561198013937723/432470,64,432470,5,
76561198013937723/434310,64,434310,0,
76561198013937723/290790,64,290790,0,
76561198013937723/438340,64,438340,100,
76561198013937723/438920,64,438920,324,
76561198013937723/275850,64,275850,2936,
76561198013937723/453750,64,453750,128,
76561198013937723/454060,64,454060,223,
76561198013937723/454220,64,454220,74,
76561198013937723/463030,64,463030,54,
76561198013937723/466500,64,466500,65,
76561198013937723/468930,64,468930,61,
76561198013937723/475550,64,475550,167,
76561198013937723/481110,64,481110,0,
76561198013937723/369200,64,369200,0,
76561198013937723/403640,64,403640,2567,
76561198013937723/490980,64,490980,1,
76561198013937723/491950,64,491950,273,
76561198013937723/497640,64,497640,0,
76561198013937723/503560,64,503560,190,
76561198013937723/217980,64,217980,0,
76561198013937723/337000,64,337000,1611,
76561198013937723/489830,64,489830,0,
76561198013937723/424840,64,424840,0,
76561198013937723/568320,64,568320,1789,
76561198014730262/3830,65,3830,278,
76561198014730262/41500,65,41500,5477,
76561198014730262/23490,65,23490,13,
76561198014730262/550,65,550,2676,
76561198014730262/223530,65,223530,0,
76561198014730262/4500,65,4500,49,
76561198014730262/4520,65,4520,0,
76561198014730262/4530,65,4530,0,
76561198014730262/4540,65,4540,1068,
76561198014730262/4550,65,4550,0,
76561198014730262/4560,65,4560,174,
76561198014730262/4570,65,4570,38,
76561198014730262/4580,65,4580,398,
76561198014730262/9310,65,9310,184,
76561198014730262/9340,65,9340,0,
76561198014730262/9400,65,9400,0,
76561198014730262/9450,65,9450,4644,
76561198014730262/9460,65,9460,381,
76561198014730262/9480,65,9480,0,
76561198014730262/15620,65,15620,1158,
76561198014730262/20500,65,20500,0,
76561198014730262/20530,65,20530,0,
76561198014730262/20540,65,20540,0,
76561198014730262/20550,65,20550,0,
76561198014730262/228200,65,228200,0,
76561198014730262/475150,65,475150,0,
76561198014730262/400,65,400,835,
76561198014730262/8930,65,8930,7520,
76561198014730262/35480,65,35480,496,
76561198014730262/42910,65,42910,51,
76561198014730262/105600,65,105600,4593,
76561198014730262/7760,65,7760,2,
76561198014730262/65800,65,65800,5316,
76561198014730262/200710,65,200710,2515,
76561198014730262/218130,65,218130,0,
76561198014730262/200210,65,200210,465,
76561198014730262/238960,65,238960,9307,
76561198014730262/237310,65,237310,249,
76561198014730262/226320,65,226320,19735,
76561198014730262/230290,65,230290,0,
76561198014730262/233450,65,233450,12,
76561198014730262/224500,65,224500,16391,
76561198014730262/113020,65,113020,166,
76561198014730262/242920,65,242920,1387,
76561198014730262/208140,65,208140,8163,
76561198014730262/249680,65,249680,0,
76561198014730262/251570,65,251570,21200,
76561198014730262/249990,65,249990,42,
76561198014730262/259060,65,259060,1477,
76561198014730262/213670,65,213670,464,
76561198014730262/285330,65,285330,14,
76561198014730262/293260,65,293260,352,
76561198014730262/294100,65,294100,11246,
76561198014730262/299740,65,299740,2889,
76561198014730262/301520,65,301520,1568,
76561198014730262/215080,65,215080,2,
76561198014730262/9880,65,9880,772,
76561198014730262/316010,65,316010,0,
76561198014730262/232890,65,232890,0,
76561198014730262/65980,65,65980,3847,
76561198014730262/339400,65,339400,494,
76561198014730262/346110,65,346110,2128,
76561198014730262/407530,65,407530,0,
76561198014730262/346900,65,346900,22437,
76561198014730262/346940,65,346940,1059,
76561198014730262/363970,65,363970,19602,
76561198014730262/383080,65,383080,9,
76561198014730262/383120,65,383120,1429,
76561198014730262/530870,65,530870,0,
76561198014730262/394310,65,394310,147,
76561198014730262/236110,65,236110,1458,
76561198014730262/290340,65,290340,600,
76561198014730262/400180,65,400180,41,
76561198014730262/402840,65,402840,62349,
76561198014730262/413150,65,413150,9139,
76561198014730262/415860,65,415860,22,
76561198014730262/423580,65,423580,426,
76561198014730262/422970,65,422970,0,
76561198014730262/268500,65,268500,9368,
76561198014730262/384490,65,384490,977,
76561198014730262/365590,65,365590,5918,
76561198014730262/524440,65,524440,0,
76561198014730262/364360,65,364360,23084,
76561198014730262/465840,65,465840,8,
76561198014730262/465870,65,465870,8,
76561198014730262/416790,65,416790,1208,
76561198014730262/537180,65,537180,16,
76561198014730262/8500,65,8500,297,
76561198018570077/4000,66,4000,0,
76561198018570077/8400,66,8400,0,
76561198018570077/12500,66,12500,2401,
76561198018570077/2700,66,2700,62,
76561198018570077/20900,66,20900,0,
76561198018570077/22000,66,22000,0,
76561198018570077/17390,66,17390,219,
76561198018570077/17470,66,17470,108,
76561198018570077/3590,66,3590,0,
76561198018570077/41500,66,41500,0,
76561198018570077/500,66,500,0,
76561198018570077/550,66,550,424,
76561198018570077/223530,66,223530,0,
76561198018570077/3260,66,3260,0,
76561198018570077/22370,66,22370,0,
76561198018570077/35140,66,35140,0,
76561198018570077/40930,66,40930,0,
76561198018570077/23140,66,23140,8,
76561198018570077/400,66,400,0,
76561198018570077/63600,66,63600,0,
76561198018570077/63610,66,63610,0,
76561198018570077/63620,66,63620,0,
76561198018570077/63630,66,63630,0,
76561198018570077/63640,66,63640,0,
76561198018570077/63650,66,63650,0,
76561198018570077/63660,66,63660,0,
76561198018570077/47540,66,47540,271,
76561198018570077/70300,66,70300,0,
76561198018570077/32360,66,32360,0,
76561198018570077/32460,66,32460,0,
76561198018570077/65500,66,65500,0,
76561198018570077/47810,66,47810,0,
76561198018570077/40800,66,40800,1383,
76561198018570077/2760,66,2760,0,
76561198018570077/47890,66,47890,830,
76561198018570077/63710,66,63710,573,
76561198018570077/70000,66,70000,0,
76561198018570077/620,66,620,2949,
76561198018570077/105600,66,105600,364,
