steamID/appID,steamid,appid,playtime_forever,achievements
76561198155769572/221100,389,221100,6375,
76561198155769572/271590,389,271590,490,
76561198155769572/296470,389,296470,172,
76561198155769572/321040,389,321040,187,
76561198155769572/319630,389,319630,1401,
76561198155769572/346110,389,346110,1061,
76561198155769572/407530,389,407530,14,
76561198155769572/365720,389,365720,2,
76561198155769572/292030,389,292030,5674,
76561198155769572/377160,389,377160,2400,
76561198155769572/383580,389,383580,0,
76561198155769572/352460,389,352460,101,
76561198155769572/57300,389,57300,2,
76561198155769572/205100,389,205100,424,
76561198155769572/403640,389,403640,2058,
76561198155769572/311210,389,311210,1615,
76561198155769572/455130,389,455130,0,
76561198155769572/225540,389,225540,1866,
76561198155769572/359550,389,359550,1664,
76561198155769572/431240,389,431240,1121,
76561198155769572/433850,389,433850,4918,
76561198155769572/439700,389,439700,0,
76561198155769572/244930,389,244930,282,
76561198155769572/502140,389,502140,0,
76561198157569301/7600,390,7600,32,
76561198157569301/7610,390,7610,32,
76561198157569301/7620,390,7620,1,
76561198157569301/550,390,550,135,
76561198157569301/223530,390,223530,0,
76561198157569301/72850,390,72850,91,
76561198157569301/730,390,730,25974,
76561198157569301/242920,390,242920,2639,
76561198157569301/299860,390,299860,220,
76561198157569301/380600,390,380600,45,
76561198157569301/433850,390,433850,220,
76561198157569301/439700,390,439700,0,
76561198157569301/528740,390,528740,3,
76561198159167227/4000,391,4000,978,
76561198159167227/10090,391,10090,937,
76561198159167227/730,391,730,35004,
76561198159167227/230410,391,230410,0,
76561198159167227/209870,391,209870,1,
76561198159167227/252950,391,252950,199,
76561198159167227/304930,391,304930,0,
76561198159167227/9900,391,9900,1,
76561198159167227/359550,391,359550,1081,
76561198159167227/431240,391,431240,277,
76561198159167227/433850,391,433850,697,
76561198159167227/439700,391,439700,0,
76561198159167227/444090,391,444090,745,
76561198159167227/295110,391,295110,109,
76561198159167227/362300,391,362300,0,
76561198159167227/442080,391,442080,0,
76561198194444779/200210,392,200210,0,
76561198194444779/218130,392,218130,57,
76561198194444779/256410,392,256410,0,
76561198194444779/40950,392,40950,272,
76561198194444779/304050,392,304050,0,
76561198194444779/227940,392,227940,1,
76561198194444779/730,392,730,12188,
76561198194444779/363970,392,363970,0,
76561198209228757/304930,393,304930,0,
76561198209228757/730,393,730,23780,
76561198221138180/72850,394,72850,1281,
76561198221138180/295110,394,295110,3164,
76561198221138180/362300,394,362300,0,
76561198221138180/433850,394,433850,62,
76561198221138180/439700,394,439700,0,
76561198221138180/304930,394,304930,145,
76561198221138180/291480,394,291480,0,
76561198221138180/313120,394,313120,26,
76561198221138180/227940,394,227940,1,
76561198221138180/730,394,730,11583,
76561198221138180/489830,394,489830,0,
76561197994531141/220,395,220,0,
76561197994531141/240,395,240,344,
76561197994531141/320,395,320,0,
76561197994531141/340,395,340,0,
76561197994531141/2100,395,2100,0,
76561197994531141/2130,395,2130,0,
76561197994531141/32370,395,32370,594,
76561197994531141/10180,395,10180,292,
76561197994531141/10190,395,10190,3540,
76561197994531141/48700,395,48700,3779,
76561197994531141/42700,395,42700,707,
76561197994531141/42710,395,42710,141,
76561197994531141/48720,395,48720,617,
76561197994531141/42680,395,42680,721,
76561197994531141/42690,395,42690,614,
76561197994531141/72850,395,72850,28728,
76561197994531141/10,395,10,754,
76561197994531141/80,395,80,7,
76561197994531141/100,395,100,28,
76561197994531141/730,395,730,150,
76561197994531141/214950,395,214950,1118,
76561197994531141/209160,395,209160,413,
76561197994531141/209170,395,209170,948,
76561197994531141/377160,395,377160,1225,
76561197994531141/311210,395,311210,2498,
76561197994531141/455130,395,455130,0,
76561197994531141/489830,395,489830,2107,
76561198006901003/10180,396,10180,5,
76561198006901003/10190,396,10190,51704,
76561198006901003/42700,396,42700,3408,
76561198006901003/42710,396,42710,4457,
76561198006901003/42680,396,42680,25,
76561198006901003/42690,396,42690,4535,
76561198006901003/202970,396,202970,11,
76561198006901003/202990,396,202990,8508,
76561198006901003/212910,396,212910,131,
76561198006901003/209160,396,209160,1,
76561198006901003/209170,396,209170,2029,
76561198019562949/10180,398,10180,9,
76561198019562949/10190,398,10190,5493,
76561198029464449/10180,399,10180,1314,
76561198029464449/10190,399,10190,13000,
76561198029464449/42700,399,42700,1485,
76561198029464449/42710,399,42710,5949,
76561198029464449/42680,399,42680,958,
76561198029464449/42690,399,42690,9763,
76561198029464449/205790,399,205790,0,
76561198030578996/10180,400,10180,1835,
76561198030578996/10190,400,10190,31015,
76561198032247568/10180,401,10180,1105,
76561198032247568/10190,401,10190,42044,
76561198032247568/42680,401,42680,663,
76561198032247568/42690,401,42690,3559,
76561198033607009/42700,402,42700,334,
76561198033607009/42710,402,42710,16364,
76561198033607009/42680,402,42680,491,
76561198033607009/42690,402,42690,7615,
76561197963343554/10,403,10,13932,
76561197963343554/20,403,20,12,
76561197963343554/30,403,30,0,
76561197963343554/40,403,40,2,
76561197963343554/50,403,50,0,
76561197963343554/60,403,60,0,
76561197963343554/70,403,70,11,
76561197963343554/130,403,130,0,
76561197963343554/240,403,240,13626,
76561197963343554/400,403,400,178,
76561197963343554/15130,403,15130,31,
76561197963343554/8140,403,8140,43,
76561197963343554/17410,403,17410,29,
76561197963343554/16450,403,16450,378,
76561197963343554/32330,403,32330,0,
76561197963343554/20500,403,20500,245,
76561197963343554/39530,403,39530,1171,
76561197963343554/32440,403,32440,62,
76561197963343554/32450,403,32450,0,
76561197963343554/21130,403,21130,0,
76561197963343554/50620,403,50620,1556,
76561197963343554/462780,403,462780,0,
76561197963343554/620,403,620,173,
76561197963343554/107100,403,107100,62,
76561197963343554/39160,403,39160,704,
76561197963343554/39190,403,39190,0,
76561197963343554/39200,403,39200,0,
76561197963343554/730,403,730,44915,
76561197963343554/39120,403,39120,3983,
76561197963343554/17460,403,17460,1099,
76561197963343554/24980,403,24980,1309,
76561197963343554/224540,403,224540,106,
76561197963343554/109600,403,109600,1,
76561197963343554/208090,403,208090,0,
76561197963343554/218230,403,218230,0,
76561197963343554/230410,403,230410,0,
76561197963343554/209870,403,209870,0,
76561197963343554/263540,403,263540,13,
76561197963343554/203160,403,203160,958,
76561197963343554/268320,403,268320,561,
76561197963343554/273110,403,273110,0,
76561197963343554/278360,403,278360,0,
76561197963343554/239160,403,239160,1584,
76561197963343554/282440,403,282440,0,
76561197963343554/292140,403,292140,28,
76561197963343554/241930,403,241930,1036,
76561197963343554/2400,403,2400,1,
76561197963343554/2420,403,2420,78,
76561197963343554/2430,403,2430,14,
76561197963343554/319630,403,319630,778,
76561197963343554/345350,403,345350,284,
76561197963343554/369000,403,369000,13,
76561197963343554/425210,403,425210,128,
76561197969821607/10,404,10,45,
76561197969821607/80,404,80,0,
76561197969821607/100,404,100,0,
76561197969821607/205790,404,205790,0,
76561197969821607/202970,404,202970,451,
76561197969821607/202990,404,202990,2342,
76561197969821607/212910,404,212910,134,
76561197969821607/230410,404,230410,228,
76561197969821607/272350,404,272350,13,
76561197969821607/218620,404,218620,830,
76561197969821607/221100,404,221100,1562,
76561197969821607/227940,404,227940,0,
76561197969821607/222900,404,222900,554,
76561197969821607/730,404,730,11155,
76561197969821607/371660,404,371660,3069,
76561197969821607/292030,404,292030,5320,
76561197970666561/10,405,10,12,
76561197970666561/20,405,20,0,
76561197970666561/30,405,30,8,
76561197970666561/40,405,40,0,
76561197970666561/50,405,50,1000,
76561197970666561/60,405,60,0,
76561197970666561/70,405,70,1937,
76561197970666561/130,405,130,375,
76561197970666561/220,405,220,5659,
76561197970666561/240,405,240,3387,
76561197970666561/320,405,320,615,
76561197970666561/340,405,340,209,
76561197970666561/360,405,360,0,
76561197970666561/380,405,380,1499,
76561197970666561/4000,405,4000,8720,
76561197970666561/7200,405,7200,10781,
76561197970666561/420,405,420,2760,
76561197970666561/400,405,400,1889,
76561197970666561/12900,405,12900,139,
76561197970666561/17390,405,17390,97,
76561197970666561/17440,405,17440,193,
76561197970666561/24720,405,24720,141,
76561197970666561/550,405,550,0,
76561197970666561/223530,405,223530,0,
76561197970666561/70300,405,70300,19,
76561197970666561/70110,405,70110,133,
76561197970666561/12210,405,12210,955,
76561197970666561/12220,405,12220,170,
76561197970666561/40800,405,40800,199,
76561197970666561/47890,405,47890,7960,
76561197970666561/71250,405,71250,844,
76561197970666561/620,405,620,7061,
76561197970666561/105600,405,105600,1868,
76561197970666561/48000,405,48000,0,
76561197970666561/113200,405,113200,1069,
76561197970666561/42680,405,42680,3688,
76561197970666561/42690,405,42690,23001,
76561197970666561/72850,405,72850,34109,
76561197970666561/201700,405,201700,0,
76561197970666561/204180,405,204180,149,
76561197970666561/12750,405,12750,5,
76561197970666561/730,405,730,33675,
76561197970666561/202970,405,202970,11,
76561197970666561/202990,405,202990,1130,
76561197970666561/212910,405,212910,121,
76561197970666561/220860,405,220860,205,
76561197970666561/205790,405,205790,0,
76561197970666561/220240,405,220240,415,
76561197970666561/221260,405,221260,477,
76561197970666561/221640,405,221640,35,
76561197970666561/219890,405,219890,543,
76561197970666561/99900,405,99900,518,
76561197970666561/109600,405,109600,2358,
76561197970666561/286080,405,286080,32,
76561197970666561/262410,405,262410,263,
76561197970666561/286100,405,286100,12,
76561197970666561/206500,405,206500,1328,
76561197970666561/224220,405,224220,0,
76561197970666561/234190,405,234190,29,
76561197970666561/220200,405,220200,5826,
76561197970666561/218620,405,218620,1995,
76561197970666561/239820,405,239820,2849,
76561197970666561/250900,405,250900,9174,
76561197970666561/252490,405,252490,2505,
76561197970666561/252950,405,252950,2443,
76561197970666561/253900,405,253900,0,
76561197970666561/253920,405,253920,0,
76561197970666561/254040,405,254040,0,
76561197970666561/49520,405,49520,1773,
76561197970666561/107410,405,107410,523,
76561197970666561/259300,405,259300,0,
76561197970666561/221910,405,221910,407,
76561197970666561/263760,405,263760,325,
76561197970666561/265930,405,265930,34,
76561197970666561/221100,405,221100,847,
76561197970666561/246620,405,246620,308,
76561197970666561/285010,405,285010,0,
76561197970666561/351030,405,351030,0,
76561197970666561/285580,405,285580,65,
76561197970666561/286160,405,286160,2796,
76561197970666561/290930,405,290930,7,
76561197970666561/295690,405,295690,141,
76561197970666561/222900,405,222900,0,
76561197970666561/296470,405,296470,837,
76561197970666561/301520,405,301520,1243,
76561197970666561/304930,405,304930,170,
76561197970666561/63380,405,63380,320,
76561197970666561/227940,405,227940,351,
76561197970666561/315330,405,315330,0,
76561197970666561/317400,405,317400,243,
76561197970666561/261640,405,261640,126,
76561197970666561/321040,405,321040,336,
76561197970666561/322170,405,322170,256,
76561197970666561/322330,405,322330,0,
76561197970666561/341800,405,341800,331,
76561197970666561/342980,405,342980,6,
76561197970666561/346010,405,346010,566,
76561197970666561/346900,405,346900,1972,
76561197970666561/348020,405,348020,0,
76561197970666561/255710,405,255710,892,
76561197970666561/355840,405,355840,0,
76561197970666561/363970,405,363970,3,
76561197970666561/365720,405,365720,1,
76561197970666561/369580,405,369580,13,
76561197970666561/385770,405,385770,0,
76561197970666561/391540,405,391540,98,
76561197970666561/402980,405,402980,0,
76561197970666561/403570,405,403570,0,
76561197970666561/282440,405,282440,55,
76561197970666561/413150,405,413150,0,
76561197970666561/414290,405,414290,1,
76561197970666561/417860,405,417860,1,
76561197970666561/428690,405,428690,332,
76561197970666561/434570,405,434570,0,
76561197970666561/438180,405,438180,0,
76561197970666561/461690,405,461690,0,
76561197970666561/468560,405,468560,85,
76561197970666561/319630,405,319630,0,
76561197970666561/493340,405,493340,765,
76561197970666561/489830,405,489830,143,
76561197970666561/556280,405,556280,0,
76561197972294434/220,406,220,811,
76561197972294434/240,406,240,3863,
76561197972294434/320,406,320,15,
76561197972294434/340,406,340,0,
76561197972294434/10,406,10,381,
76561197972294434/30,406,30,0,
76561197972294434/40,406,40,0,
76561197972294434/60,406,60,0,
76561197972294434/80,406,80,5,
76561197972294434/100,406,100,0,
76561197972294434/50,406,50,244,
76561197972294434/2990,406,2990,21,
76561197972294434/6850,406,6850,0,
76561197972294434/4540,406,4540,1232,
76561197972294434/4550,406,4550,0,
76561197972294434/475150,406,475150,768,
76561197972294434/4560,406,4560,7,
76561197972294434/228200,406,228200,0,
76561197972294434/2310,406,2310,1,
76561197972294434/2200,406,2200,3,
76561197972294434/2350,406,2350,0,
76561197972294434/13240,406,13240,229,
76561197972294434/13560,406,13560,0,
76561197972294434/16710,406,16710,0,
76561197972294434/19900,406,19900,360,
76561197972294434/11240,406,11240,0,
76561197972294434/10090,406,10090,23,
76561197972294434/9480,406,9480,1656,
76561197972294434/12210,406,12210,141,
76561197972294434/17480,406,17480,339,
76561197972294434/32620,406,32620,8,
76561197972294434/6830,406,6830,3,
76561197972294434/32380,406,32380,2,
76561197972294434/6020,406,6020,307,
76561197972294434/6800,406,6800,8,
76561197972294434/24860,406,24860,124,
76561197972294434/10180,406,10180,2376,
76561197972294434/10190,406,10190,46194,
76561197972294434/10680,406,10680,365,
76561197972294434/3730,406,3730,39,
76561197972294434/47700,406,47700,0,
76561197972294434/32470,406,32470,57,
76561197972294434/33910,406,33910,1,
76561197972294434/33930,406,33930,5586,
76561197972294434/219540,406,219540,0,
76561197972294434/57300,406,57300,0,
76561197972294434/42700,406,42700,1507,
76561197972294434/42710,406,42710,0,
76561197972294434/47890,406,47890,297,
76561197972294434/91700,406,91700,0,
76561197972294434/107300,406,107300,0,
76561197972294434/107310,406,107310,0,
76561197972294434/42680,406,42680,7897,
76561197972294434/42690,406,42690,16258,
76561197972294434/9200,406,9200,5,
76561197972294434/72850,406,72850,20,
76561197972294434/211740,406,211740,3,
76561197972294434/204100,406,204100,101,
76561197972294434/91310,406,91310,511,
76561197972294434/730,406,730,96492,
76561197972294434/200710,406,200710,375,
76561197972294434/204360,406,204360,217,
76561197972294434/202970,406,202970,1,
76561197972294434/202990,406,202990,2435,
76561197972294434/212910,406,212910,7233,
76561197972294434/208200,406,208200,52,
76561197972294434/223470,406,223470,1018,
76561197972294434/2280,406,2280,0,
76561197972294434/2290,406,2290,0,
76561197972294434/2300,406,2300,0,
76561197972294434/9160,406,9160,0,
76561197972294434/208090,406,208090,186,
76561197972294434/230410,406,230410,0,
76561197972294434/238960,406,238960,3537,
76561197972294434/272350,406,272350,303,
76561197972294434/224260,406,224260,36,
76561197972294434/224580,406,224580,224,
76561197972294434/227100,406,227100,0,
76561197972294434/221040,406,221040,195,
76561197972294434/227680,406,227680,18,
76561197972294434/219740,406,219740,1250,
76561197972294434/322330,406,322330,173,
76561197972294434/222730,406,222730,0,
76561197972294434/242760,406,242760,1784,
76561197972294434/242880,406,242880,17,
76561197972294434/231430,406,231430,1283,
76561197972294434/245130,406,245130,44,
76561197972294434/214770,406,214770,0,
76561197972294434/231040,406,231040,0,
76561197972294434/239070,406,239070,542,
76561197972294434/218620,406,218620,9293,
76561197972294434/239820,406,239820,1684,
76561197972294434/238320,406,238320,82,
76561197972294434/222880,406,222880,0,
76561197972294434/251570,406,251570,115,
76561197972294434/214950,406,214950,97,
76561197972294434/107410,406,107410,3234,
76561197972294434/256370,406,256370,178,
76561197972294434/15320,406,15320,17,
76561197972294434/251170,406,251170,155,
76561197972294434/247910,406,247910,0,
76561197972294434/261180,406,261180,0,
76561197972294434/238430,406,238430,247,
76561197972294434/263440,406,263440,76,
76561197972294434/264710,406,264710,785,
76561197972294434/265930,406,265930,46,
76561197972294434/266840,406,266840,1108,
76561197972294434/221100,406,221100,2557,
76561197972294434/550,406,550,1222,
76561197972294434/223530,406,223530,0,
76561197972294434/271590,406,271590,3783,
76561197972294434/273580,406,273580,22,
76561197972294434/225840,406,225840,4,
76561197972294434/246620,406,246620,1275,
76561197972294434/282440,406,282440,73,
76561197972294434/285310,406,285310,240,
76561197972294434/285840,406,285840,0,
76561197972294434/247770,406,247770,1725,
76561197972294434/270550,406,270550,121,
76561197972294434/241930,406,241930,2575,
76561197972294434/295110,406,295110,456,
76561197972294434/362300,406,362300,0,
76561197972294434/433850,406,433850,138,
76561197972294434/439700,406,439700,0,
76561197972294434/297000,406,297000,2411,
76561197972294434/203140,406,203140,40,
76561197972294434/205930,406,205930,547,
76561197972294434/304930,406,304930,6,
76561197972294434/238090,406,238090,1397,
76561197972294434/63380,406,63380,15,
76561197972294434/313120,406,313120,100,
76561197972294434/227940,406,227940,37,
76561197972294434/274900,406,274900,63,
76561197972294434/322920,406,322920,532,
76561197972294434/239140,406,239140,4734,
76561197972294434/274940,406,274940,204,
76561197972294434/252490,406,252490,174,
76561197972294434/250900,406,250900,1083,
76561197972294434/346110,406,346110,435,
76561197972294434/407530,406,407530,0,
76561197972294434/307780,406,307780,265,
76561197972294434/351290,406,351290,147,
76561197972294434/326460,406,326460,187,
76561197972294434/356570,406,356570,0,
76561197972294434/299740,406,299740,362,
76561197972294434/292030,406,292030,274,
76561197972294434/380600,406,380600,45,
76561197972294434/386360,406,386360,310,
76561197972294434/105450,406,105450,0,
76561197972294434/221380,406,221380,1894,
76561197972294434/355950,406,355950,0,
76561197972294434/418370,406,418370,308,
76561197972294434/379720,406,379720,909,
76561197972294434/360430,406,360430,95,
76561197980051878/10,407,10,2349,
76561197980051878/30,407,30,21,
76561197980051878/40,407,40,0,
76561197980051878/60,407,60,55,
76561197980051878/80,407,80,51,
76561197980051878/100,407,100,0,
76561197980051878/240,407,240,28,
76561197980051878/300,407,300,56,
76561197980051878/320,407,320,20,
76561197980051878/340,407,340,20,
76561197980051878/4000,407,4000,520,
76561197980051878/7110,407,7110,234,
76561197980051878/7940,407,7940,268,
76561197980051878/12320,407,12320,450,
76561197980051878/17300,407,17300,279,
76561197980051878/22000,407,22000,59,
76561197980051878/500,407,500,1753,
76561197980051878/12210,407,12210,76,
76561197980051878/15400,407,15400,48,
76561197980051878/23310,407,23310,28,
76561197980051878/7510,407,7510,120,
76561197980051878/9860,407,9860,137,
76561197980051878/8980,407,8980,7344,
76561197980051878/10180,407,10180,1371,
76561197980051878/10190,407,10190,46171,
76561197980051878/41500,407,41500,1180,
76561197980051878/11450,407,11450,89,
76561197980051878/12710,407,12710,549,
76561197980051878/12810,407,12810,266,
76561197980051878/550,407,550,3365,
76561197980051878/223530,407,223530,0,
76561197980051878/41300,407,41300,894,
76561197980051878/20820,407,20820,197,
76561197980051878/400,407,400,400,
76561197980051878/45740,407,45740,142,
76561197980051878/8930,407,8930,4552,
76561197980051878/42700,407,42700,444,
76561197980051878/42710,407,42710,1581,
76561197980051878/6120,407,6120,138,
76561197980051878/40800,407,40800,365,
76561197980051878/99890,407,99890,2274,
76561197980051878/91600,407,91600,398,
76561197980051878/42910,407,42910,1866,
76561197980051878/97100,407,97100,221,
76561197980051878/45760,407,45760,237,
76561197980051878/105600,407,105600,17859,
76561197980051878/20920,407,20920,232,
76561197980051878/70420,407,70420,125,
76561197980051878/55150,407,55150,555,
76561197980051878/43190,407,43190,152,
76561197980051878/24240,407,24240,105,
76561197980051878/113200,407,113200,5446,
76561197980051878/65800,407,65800,6204,
76561197980051878/9200,407,9200,877,
76561197980051878/205790,407,205790,0,
76561197980051878/42680,407,42680,417,
76561197980051878/42690,407,42690,715,
76561197980051878/55230,407,55230,3015,
76561197980051878/41070,407,41070,511,
76561197980051878/35720,407,35720,726,
76561197980051878/48950,407,48950,66,
76561197980051878/620,407,620,3700,
76561197980051878/2400,407,2400,92,
76561197980051878/2420,407,2420,0,
76561197980051878/2430,407,2430,0,
76561197980051878/203770,407,203770,83,
76561197980051878/102840,407,102840,23,
76561197980051878/37400,407,37400,0,
76561197980051878/37420,407,37420,0,
76561197980051878/105800,407,105800,21,
76561197980051878/211440,407,211440,74,
76561197980051878/107100,407,107100,514,
76561197980051878/210950,407,210950,323,
76561197980051878/200010,407,200010,158,
76561197980051878/105400,407,105400,270,
76561197980051878/204030,407,204030,201,
76561197980051878/211420,407,211420,1673,
76561197980051878/49520,407,49520,14122,
76561197980051878/730,407,730,6524,
76561197980051878/211260,407,211260,42,
76561197980051878/204300,407,204300,1703,
76561197980051878/200710,407,200710,1228,
76561197980051878/204360,407,204360,762,
76561197980051878/214560,407,214560,354,
76561197980051878/219640,407,219640,627,
76561197980051878/211400,407,211400,121,
76561197980051878/215470,407,215470,122,
76561197980051878/4920,407,4920,492,
76561197980051878/201790,407,201790,361,
76561197980051878/223390,407,223390,284,
76561197980051878/204080,407,204080,40,
76561197980051878/221380,407,221380,125,
76561197980051878/11020,407,11020,334,
76561197980051878/6370,407,6370,116,
76561197980051878/109600,407,109600,637,
76561197980051878/200210,407,200210,1693,
76561197980051878/207230,407,207230,75,
76561197980051878/208090,407,208090,70,
76561197980051878/212200,407,212200,0,
76561197980051878/218230,407,218230,239,
76561197980051878/230410,407,230410,16103,
76561197980051878/238960,407,238960,61,
76561197980051878/39120,407,39120,188,
76561197980051878/214420,407,214420,1,
76561197980051878/223710,407,223710,0,
76561197980051878/234330,407,234330,1189,
76561197980051878/242720,407,242720,89,
76561197980051878/265630,407,265630,256,
76561197980051878/226320,407,226320,2388,
76561197980051878/253710,407,253710,226,
76561197980051878/228760,407,228760,458,
76561197980051878/220160,407,220160,1231,
76561197980051878/210770,407,210770,308,
76561197980051878/238530,407,238530,31,
76561197980051878/215530,407,215530,133,
76561197980051878/236090,407,236090,1161,
76561197980051878/241600,407,241600,298,
76561197980051878/1250,407,1250,912,
76561197980051878/35420,407,35420,10,
76561197980051878/244870,407,244870,177,
76561197980051878/206420,407,206420,853,
76561197980051878/9480,407,9480,550,
76561197980051878/40390,407,40390,0,
76561197980051878/225640,407,225640,0,
76561197980051878/91310,407,91310,0,
76561197980051878/40300,407,40300,0,
76561197980051878/43110,407,43110,164,
76561197980051878/207930,407,207930,59,
76561197980051878/234080,407,234080,372,
76561197980051878/239350,407,239350,0,
76561197980051878/222940,407,222940,18,
76561197980051878/251170,407,251170,64,
76561197980051878/253350,407,253350,81,
76561197980051878/208610,407,208610,0,
76561197980051878/245170,407,245170,386,
76561197980051878/223220,407,223220,107,
76561197980051878/246960,407,246960,1,
76561197980051878/94400,407,94400,0,
76561197980051878/264360,407,264360,124,
76561197980051878/211820,407,211820,76,
76561197980051878/367540,407,367540,0,
76561197980051878/221100,407,221100,91,
76561197980051878/269210,407,269210,3600,
76561197980051878/270450,407,270450,0,
76561197980051878/222900,407,222900,61,
76561197980051878/268750,407,268750,1736,
76561197980051878/293560,407,293560,23,
76561197980051878/35450,407,35450,0,
76561197980051878/236830,407,236830,0,
76561197980051878/301520,407,301520,145,
76561197980051878/304050,407,304050,187,
76561197980051878/63380,407,63380,158,
76561197980051878/291480,407,291480,0,
76561197980051878/268420,407,268420,0,
76561197980051878/317400,407,317400,222,
76561197980051878/293500,407,293500,5,
76561197980051878/258160,407,258160,34,
76561197980051878/261640,407,261640,1154,
76561197980051878/333930,407,333930,43,
76561197980051878/335240,407,335240,3,
76561197980051878/277950,407,277950,40,
76561197980051878/346120,407,346120,4,
76561197980051878/351640,407,351640,298,
76561197980051878/359960,407,359960,0,
76561197980051878/363970,407,363970,8,
76561197980051878/364420,407,364420,932,
76561197980051878/372000,407,372000,0,
76561197980051878/380360,407,380360,3791,
76561197980051878/383080,407,383080,2328,
76561197980051878/252950,407,252950,1232,
76561197980051878/385770,407,385770,1160,
76561197980051878/386360,407,386360,866,
76561197980051878/291550,407,291550,6047,
76561197980051878/236110,407,236110,129,
76561197980051878/272890,407,272890,56,
76561197980051878/414730,407,414730,35,
76561197980051878/431240,407,431240,68,
76561197980051878/438680,407,438680,44,
76561197980051878/420790,407,420790,1,
76561197980051878/452780,407,452780,2004,
76561197980051878/459820,407,459820,355,
76561197980051878/442080,407,442080,0,
76561197981193745/10,408,10,0,
76561197981193745/80,408,80,10,
76561197981193745/100,408,100,0,
76561197981193745/220,408,220,100,
76561197981193745/240,408,240,15387,
76561197981193745/280,408,280,512,
76561197981193745/320,408,320,33,
76561197981193745/340,408,340,5,
76561197981193745/360,408,360,43,
76561197981193745/30,408,30,15,
76561197981193745/4000,408,4000,40,
76561197981193745/11240,408,11240,0,
76561197981193745/32370,408,32370,7,
76561197981193745/40700,408,40700,414,
76561197981193745/41000,408,41000,0,
76561197981193745/41010,408,41010,0,
76561197981193745/41050,408,41050,0,
76561197981193745/41060,408,41060,0,
76561197981193745/227780,408,227780,0,
76561197981193745/1250,408,1250,106,
76561197981193745/35420,408,35420,0,
76561197981193745/620,408,620,359,
76561197981193745/11370,408,11370,0,
76561197981193745/71270,408,71270,75,
76561197981193745/207610,408,207610,973,
76561197981193745/214830,408,214830,0,
76561197981193745/108710,408,108710,0,
76561197981193745/202750,408,202750,0,
76561197981193745/202170,408,202170,204,
76561197981193745/730,408,730,26254,
76561197981193745/212680,408,212680,40,
76561197981193745/49520,408,49520,0,
76561197981193745/202970,408,202970,0,
76561197981193745/202990,408,202990,73,
76561197981193745/212910,408,212910,0,
76561197981193745/205790,408,205790,0,
76561197981193745/219640,408,219640,172,
76561197981193745/218660,408,218660,0,
76561197981193745/236390,408,236390,89,
76561197981193745/238960,408,238960,193,
76561197981193745/203160,408,203160,658,
76561197981193745/233720,408,233720,0,
76561197981193745/39140,408,39140,0,
76561197981193745/91310,408,91310,152,
76561197981193745/216250,408,216250,0,
76561197981193745/248530,408,248530,0,
76561197981193745/218620,408,218620,236,
76561197981193745/238320,408,238320,0,
76561197981193745/250320,408,250320,0,
76561197981193745/252490,408,252490,3522,
76561197981193745/252950,408,252950,827,
76561197981193745/238430,408,238430,0,
76561197981193745/261030,408,261030,34,
76561197981193745/249130,408,249130,50,
76561197981193745/105450,408,105450,0,
76561197981193745/221380,408,221380,0,
76561197981193745/39150,408,39150,58,
76561197981193745/267530,408,267530,0,
76561197981193745/221100,408,221100,293,
76561197981193745/271590,408,271590,1158,
76561197981193745/304930,408,304930,0,
76561197981193745/312530,408,312530,290,
76561197981193745/312960,408,312960,0,
76561197981193745/227940,408,227940,0,
76561197981193745/315260,408,315260,0,
76561197981193745/239140,408,239140,1298,
76561197981193745/335080,408,335080,0,
76561197981193745/337420,408,337420,0,
76561197981193745/319630,408,319630,0,
76561197981193745/357900,408,357900,0,
76561197981193745/357930,408,357930,0,
76561197981193745/434110,408,434110,9,
76561197981193745/311730,408,311730,0,
76561197987794214/10,409,10,2608,
76561197987794214/30,409,30,0,
76561197987794214/40,409,40,0,
76561197987794214/60,409,60,0,
76561197987794214/80,409,80,50,
76561197987794214/100,409,100,0,
76561197987794214/240,409,240,13710,
76561197987794214/300,409,300,905,
76561197987794214/320,409,320,48,
76561197987794214/340,409,340,72,
76561197987794214/10180,409,10180,792,
76561197987794214/10190,409,10190,25394,
76561197987794214/400,409,400,207,
76561197987794214/42700,409,42700,525,
76561197987794214/42710,409,42710,3149,
76561197987794214/55110,409,55110,47,
76561197987794214/42680,409,42680,303,
76561197987794214/42690,409,42690,7528,
76561197987794214/730,409,730,111527,
76561197987794214/202970,409,202970,0,
76561197987794214/202990,409,202990,890,
76561197987794214/212910,409,212910,319,
76561197987794214/11020,409,11020,338,
76561197987794214/272350,409,272350,0,
76561197987794214/248570,409,248570,42,
76561197987794214/239220,409,239220,381,
76561197987794214/253710,409,253710,86,
76561197987794214/252950,409,252950,27131,
76561197987794214/49520,409,49520,61,
76561197987794214/263740,409,263740,0,
76561197987794214/295110,409,295110,2140,
76561197987794214/362300,409,362300,0,
76561197987794214/433850,409,433850,3463,
76561197987794214/439700,409,439700,0,
76561197987794214/238460,409,238460,56,
76561197987794214/301520,409,301520,505,
76561197987794214/304030,409,304030,1,
76561197987794214/304050,409,304050,138,
76561197987794214/304930,409,304930,34,
76561197987794214/224600,409,224600,173,
76561197987794214/222900,409,222900,6,
76561197987794214/323370,409,323370,48,
76561197987794214/241560,409,241560,2157,
76561197987794214/333930,409,333930,411,
76561197987794214/336670,409,336670,11,
76561197987794214/346900,409,346900,824,
76561197987794214/285920,409,285920,546,
